american flights to houston from cincinnati .	B-airline_name O O B-city_name O B-city_name O	ROOT ( atis_flight ( airline_name ( $airline_name ) toloc ( city_name ( $city_name ) ) fromloc ( city_name ( $city_name ) ) ) )	6 6 6 6 6 6 0 6 6 6 6 6 3 6 6 6 6 6 6 5 6 6 6 6
which airlines fly from boston to washington .	O O O O B-city_name O B-city_name O	ROOT ( atis_airline ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	7 7 7 7 7 7 7 7 4 7 7 7 7 7 7 6 7 7 7 7
i want to travel from atlanta to baltimore early in the morning first flight .	O O O O O B-city_name O B-city_name B-period_mod O O B-period_of_day B-flight_mod O O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_time ( period_mod ( $period_mod ) period_of_day ( $period_of_day ) ) flight_mod ( $flight_mod ) ) )	14 14 14 14 14 14 14 14 5 14 14 14 14 14 14 7 14 14 14 14 14 14 8 14 14 14 11 14 14 14 14 12 14 14 14
what are connecting flights from chicago into seattle on june fifth .	O O B-connect O O B-city_name O B-city_name O B-month_name B-day_number O	ROOT ( atis_flight ( connect ( $connect ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_date ( month_name ( $month_name ) day_number ( $day_number ) ) ) )	11 11 11 11 11 11 2 11 11 11 11 11 5 11 11 11 11 11 11 7 11 11 11 11 11 11 9 11 11 11 10 11 11 11 11
what are the flights from new york city to las vegas .	O O O O O B-city_name I-city_name I-city_name O B-city_name I-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	11 11 11 11 11 11 11 11 5 11 11 11 11 11 11 9 11 11 11 11
show me ground transportation in denver .	O O O O O B-city_name O	ROOT ( atis_ground_service ( city_name ( $city_name ) ) )	6 6 6 6 6 6 5 6 6 6
what are the flights available after 3 pm between denver and san francisco .	O O O O O B-time_relative B-time I-time O B-city_name O B-city_name I-city_name O	ROOT ( atis_flight ( depart_time ( time_relative ( $time_relative ) time ( $time ) ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	13 13 13 13 13 13 13 13 5 13 13 13 6 13 13 13 13 13 13 9 13 13 13 13 13 13 11 13 13 13 13
earliest flight on american airlines from washington dc to san francisco .	B-flight_mod O O B-airline_name I-airline_name O B-city_name B-state_code O B-city_name I-city_name O	ROOT ( atis_flight ( flight_mod ( $flight_mod ) airline_name ( $airline_name ) fromloc ( city_name ( $city_name ) state_code ( $state_code ) ) toloc ( city_name ( $city_name ) ) ) )	11 11 11 11 11 11 0 11 11 11 3 11 11 11 11 11 6 11 11 11 7 11 11 11 11 11 11 9 11 11 11 11
show me the flights arriving at love field .	O O O O O O B-airport_name I-airport_name O	ROOT ( atis_flight ( toloc ( airport_name ( $airport_name ) ) ) )	8 8 8 8 8 8 8 8 6 8 8 8 8
what is the cost of limousine service in philadelphia .	O O O O O B-transport_type O O B-city_name O	ROOT ( atis_ground_fare ( transport_type ( $transport_type ) city_name ( $city_name ) ) )	9 9 9 9 9 9 5 9 9 9 8 9 9 9
what do you know about car rental in denver .	O O O O O B-transport_type I-transport_type O B-city_name O	ROOT ( atis_ground_service ( transport_type ( $transport_type ) city_name ( $city_name ) ) )	9 9 9 9 9 9 5 9 9 9 8 9 9 9
what's the earliest flight leaving denver for pittsburgh .	O O B-flight_mod O O B-city_name O B-city_name O	ROOT ( atis_flight ( flight_mod ( $flight_mod ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	8 8 8 8 8 8 2 8 8 8 8 8 5 8 8 8 8 8 8 7 8 8 8 8
show me flights from baltimore to philadelphia .	O O O O B-city_name O B-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	7 7 7 7 7 7 7 7 4 7 7 7 7 7 7 6 7 7 7 7
show me flights from san francisco to denver after 4 pm .	O O O O B-city_name I-city_name O B-city_name B-time_relative B-time I-time O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_time ( time_relative ( $time_relative ) time ( $time ) ) ) )	11 11 11 11 11 11 11 11 4 11 11 11 11 11 11 7 11 11 11 11 11 11 8 11 11 11 9 11 11 11 11
what does the fare code qx mean .	O O O O O B-fare_basis_code O O	ROOT ( atis_abbreviation ( fare_basis_code ( $fare_basis_code ) ) )	7 7 7 7 7 7 5 7 7 7
show me the one way fares from san diego to miami nonstop .	O O O B-round_trip I-round_trip O O B-city_name I-city_name O B-city_name B-flight_stop O	ROOT ( atis_airfare ( round_trip ( $round_trip ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) flight_stop ( $flight_stop ) ) )	12 12 12 12 12 12 3 12 12 12 12 12 7 12 12 12 12 12 12 10 12 12 12 12 11 12 12 12
what is fare code h .	O O O O B-fare_basis_code O	ROOT ( atis_abbreviation ( fare_basis_code ( $fare_basis_code ) ) )	5 5 5 5 5 5 4 5 5 5
i'd like a united airlines flight on wednesday from san francisco to boston .	O O O B-airline_name I-airline_name O O B-day_name O B-city_name I-city_name O B-city_name O	ROOT ( atis_flight ( airline_name ( $airline_name ) depart_date ( day_name ( $day_name ) ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	13 13 13 13 13 13 3 13 13 13 13 13 7 13 13 13 13 13 13 9 13 13 13 13 13 13 12 13 13 13 13
all flights from baltimore to atlanta between 1 o'clock and 3 o'clock in the afternoon .	O O O B-city_name O B-city_name O B-start_time I-start_time O B-end_time I-end_time O O B-period_of_day O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_time ( start_time ( $start_time ) end_time ( $end_time ) period_of_day ( $period_of_day ) ) ) )	15 15 15 15 15 15 15 15 3 15 15 15 15 15 15 5 15 15 15 15 15 15 7 15 15 15 10 15 15 15 14 15 15 15 15
fares from dallas to baltimore .	O O B-city_name O B-city_name O	ROOT ( atis_airfare ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	5 5 5 5 5 5 5 5 2 5 5 5 5 5 5 4 5 5 5 5
how many airlines fly from new york to los angeles by way of milwaukee .	O O O O O B-city_name I-city_name O B-city_name I-city_name O O O B-city_name O	ROOT ( atis_quantity ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) stoploc ( city_name ( $city_name ) ) ) )	14 14 14 14 14 14 14 14 5 14 14 14 14 14 14 8 14 14 14 14 14 14 13 14 14 14 14
flights from houston to los angeles departing after 1026 .	O O B-city_name O B-city_name I-city_name O B-time_relative B-time O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_time ( time_relative ( $time_relative ) time ( $time ) ) ) )	9 9 9 9 9 9 9 9 2 9 9 9 9 9 9 4 9 9 9 9 9 9 7 9 9 9 8 9 9 9 9
is there a flight from baltimore to san francisco with a stop in denver on twa .	O O O O O B-city_name O B-city_name I-city_name O O O O B-city_name O B-airline_code O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) stoploc ( city_name ( $city_name ) ) airline_code ( $airline_code ) ) )	16 16 16 16 16 16 16 16 5 16 16 16 16 16 16 7 16 16 16 16 16 16 13 16 16 16 16 15 16 16 16
is there a flight between washington dc and san francisco on us air at 8 am .	O O O O O B-city_name B-state_code O B-city_name I-city_name O B-airline_name I-airline_name O B-time I-time O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) state_code ( $state_code ) ) toloc ( city_name ( $city_name ) ) airline_name ( $airline_name ) depart_time ( time ( $time ) ) ) )	16 16 16 16 16 16 16 16 5 16 16 16 6 16 16 16 16 16 16 8 16 16 16 16 11 16 16 16 16 16 14 16 16 16 16
what kind of plane is used on the earliest flight from boston to san francisco afternoon .	O O O O O O O O B-flight_mod O O B-city_name O B-city_name I-city_name B-period_of_day O	ROOT ( atis_aircraft ( flight_mod ( $flight_mod ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_time ( period_of_day ( $period_of_day ) ) ) )	16 16 16 16 16 16 8 16 16 16 16 16 11 16 16 16 16 16 16 13 16 16 16 16 16 16 15 16 16 16 16
what ground transportation is there in oakland .	O O O O O O B-city_name O	ROOT ( atis_ground_service ( city_name ( $city_name ) ) )	7 7 7 7 7 7 6 7 7 7
flights from oakland to san francisco .	O O B-city_name O B-city_name I-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	6 6 6 6 6 6 6 6 2 6 6 6 6 6 6 4 6 6 6 6
what evening flights do you have available from baltimore to philadelphia .	O B-period_of_day O O O O O O B-city_name O B-city_name O	ROOT ( atis_flight ( depart_time ( period_of_day ( $period_of_day ) ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	11 11 11 11 11 11 11 11 1 11 11 11 11 11 11 8 11 11 11 11 11 11 10 11 11 11 11
what are the cheapest one way flights from denver to atlanta .	O O O B-cost_relative B-round_trip I-round_trip O O B-city_name O B-city_name O	ROOT ( atis_flight ( cost_relative ( $cost_relative ) round_trip ( $round_trip ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	11 11 11 11 11 11 3 11 11 11 4 11 11 11 11 11 8 11 11 11 11 11 11 10 11 11 11 11
show me all prices of first class from baltimore to dallas .	O O O O O B-class_type I-class_type O B-city_name O B-city_name O	ROOT ( atis_airfare ( class_type ( $class_type ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	11 11 11 11 11 11 5 11 11 11 11 11 8 11 11 11 11 11 11 10 11 11 11 11
how much is the 718 am flight from las vegas to new york twa .	O O O O B-time I-time O O B-city_name I-city_name O B-city_name I-city_name B-airline_code O	ROOT ( atis_airfare ( depart_time ( time ( $time ) ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) airline_code ( $airline_code ) ) )	14 14 14 14 14 14 14 14 4 14 14 14 14 14 14 8 14 14 14 14 14 14 11 14 14 14 14 13 14 14 14
is the american flight 813 from boston to oakland a nonstop flight .	O O B-airline_name O B-flight_number O B-city_name O B-city_name O B-flight_stop O O	ROOT ( atis_flight ( airline_name ( $airline_name ) flight_number ( $flight_number ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) flight_stop ( $flight_stop ) ) )	12 12 12 12 12 12 2 12 12 12 4 12 12 12 12 12 6 12 12 12 12 12 12 8 12 12 12 12 10 12 12 12
show me all flights from kansas city to chicago on june sixteenth arriving around 7 o'clock in the evening .	O O O O O B-city_name I-city_name O B-city_name O B-month_name B-day_number O B-time_relative B-time I-time O O B-period_of_day O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_date ( month_name ( $month_name ) day_number ( $day_number ) ) arrive_time ( time_relative ( $time_relative ) time ( $time ) period_of_day ( $period_of_day ) ) ) )	19 19 19 19 19 19 19 19 5 19 19 19 19 19 19 8 19 19 19 19 19 19 10 19 19 19 11 19 19 19 19 19 19 13 19 19 19 14 19 19 19 18 19 19 19 19
i'm looking for a flight that goes from san jose to houston on may thirtieth and that leaves after noon .	O O O O O O O O B-city_name I-city_name O B-city_name O B-month_name B-day_number O O O B-time_relative B-time O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_date ( month_name ( $month_name ) day_number ( $day_number ) ) depart_time ( time_relative ( $time_relative ) time ( $time ) ) ) )	20 20 20 20 20 20 20 20 8 20 20 20 20 20 20 11 20 20 20 20 20 20 13 20 20 20 14 20 20 20 20 20 20 18 20 20 20 19 20 20 20 20
show me the flights from philadelphia to boston .	O O O O O B-city_name O B-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	8 8 8 8 8 8 8 8 5 8 8 8 8 8 8 7 8 8 8 8
flight from washington dc to salt lake city .	O O B-city_name B-state_code O B-city_name I-city_name I-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) state_code ( $state_code ) ) toloc ( city_name ( $city_name ) ) ) )	8 8 8 8 8 8 8 8 2 8 8 8 3 8 8 8 8 8 8 5 8 8 8 8
show me the flights from san francisco to las vegas .	O O O O O B-city_name I-city_name O B-city_name I-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	10 10 10 10 10 10 10 10 5 10 10 10 10 10 10 8 10 10 10 10
what flights go from newark to boston after 1024 in the morning .	O O O O B-city_name O B-city_name B-time_relative B-time O O B-period_of_day O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_time ( time_relative ( $time_relative ) time ( $time ) period_of_day ( $period_of_day ) ) ) )	12 12 12 12 12 12 12 12 4 12 12 12 12 12 12 6 12 12 12 12 12 12 7 12 12 12 8 12 12 12 11 12 12 12 12
which airline has more business class flights than any other airline .	O O O B-mod B-class_type I-class_type O O O O O O	ROOT ( atis_airline ( mod ( $mod ) class_type ( $class_type ) ) )	11 11 11 11 11 11 3 11 11 11 4 11 11 11
do you have any flights from pittsburgh to boston on wednesday of next week in the morning .	O O O O O O B-city_name O B-city_name O B-day_name O B-date_relative O O O B-period_of_day O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_date ( day_name ( $day_name ) date_relative ( $date_relative ) ) depart_time ( period_of_day ( $period_of_day ) ) ) )	17 17 17 17 17 17 17 17 6 17 17 17 17 17 17 8 17 17 17 17 17 17 10 17 17 17 12 17 17 17 17 17 17 16 17 17 17 17
which airlines have first class flights today .	O O O B-class_type I-class_type O B-today_relative O	ROOT ( atis_airline ( class_type ( $class_type ) depart_date ( today_relative ( $today_relative ) ) ) )	7 7 7 7 7 7 3 7 7 7 7 7 6 7 7 7 7
what is the ap57 restriction .	O O O B-restriction_code O O	ROOT ( atis_abbreviation ( restriction_code ( $restriction_code ) ) )	5 5 5 5 5 5 3 5 5 5
daily flights from newark to cleveland departing 5 o'clock pm .	B-flight_days O O B-city_name O B-city_name O B-time I-time I-time O	ROOT ( atis_flight ( flight_days ( $flight_days ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_time ( time ( $time ) ) ) )	10 10 10 10 10 10 0 10 10 10 10 10 3 10 10 10 10 10 10 5 10 10 10 10 10 10 7 10 10 10 10
i would like to make a round trip between washington and san francisco .	O O O O O O B-round_trip I-round_trip O B-city_name O B-city_name I-city_name O	ROOT ( atis_flight ( round_trip ( $round_trip ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	13 13 13 13 13 13 6 13 13 13 13 13 9 13 13 13 13 13 13 11 13 13 13 13
what airlines service pittsburgh airport .	O O O B-airport_name I-airport_name O	ROOT ( atis_airline ( airport_name ( $airport_name ) ) )	5 5 5 5 5 5 3 5 5 5
show me round trip flights from denver to baltimore that offer first class service on united .	O O B-round_trip I-round_trip O O B-city_name O B-city_name O O B-class_type I-class_type O O B-airline_name O	ROOT ( atis_flight ( round_trip ( $round_trip ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) class_type ( $class_type ) airline_name ( $airline_name ) ) )	16 16 16 16 16 16 2 16 16 16 16 16 6 16 16 16 16 16 16 8 16 16 16 16 11 16 16 16 15 16 16 16
philadelphia to boston monday .	B-city_name O B-city_name B-day_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_date ( day_name ( $day_name ) ) ) )	4 4 4 4 4 4 4 4 0 4 4 4 4 4 4 2 4 4 4 4 4 4 3 4 4 4 4
i'm interested in round trip flights from boston to washington .	O O O B-round_trip I-round_trip O O B-city_name O B-city_name O	ROOT ( atis_flight ( round_trip ( $round_trip ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	10 10 10 10 10 10 3 10 10 10 10 10 7 10 10 10 10 10 10 9 10 10 10 10
show me all flights from montreal .	O O O O O B-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) ) )	6 6 6 6 6 6 6 6 5 6 6 6 6
can you tell me about flights from san jose to nashville on saturday afternoon .	O O O O O O O B-city_name I-city_name O B-city_name O B-day_name B-period_of_day O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_date ( day_name ( $day_name ) ) depart_time ( period_of_day ( $period_of_day ) ) ) )	14 14 14 14 14 14 14 14 7 14 14 14 14 14 14 10 14 14 14 14 14 14 12 14 14 14 14 14 14 13 14 14 14 14
list all the takeoffs and landings at general mitchell international .	O O O O O O O B-airport_name I-airport_name I-airport_name O	ROOT ( atis_flight ( airport_name ( $airport_name ) ) )	10 10 10 10 10 10 7 10 10 10
what flights go from chicago to seattle on saturday on continental airlines .	O O O O B-city_name O B-city_name O B-day_name O B-airline_name I-airline_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_date ( day_name ( $day_name ) ) airline_name ( $airline_name ) ) )	12 12 12 12 12 12 12 12 4 12 12 12 12 12 12 6 12 12 12 12 12 12 8 12 12 12 12 10 12 12 12
what is the cheapest round trip flight from denver to atlanta .	O O O B-cost_relative B-round_trip I-round_trip O O B-city_name O B-city_name O	ROOT ( atis_flight ( cost_relative ( $cost_relative ) round_trip ( $round_trip ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	11 11 11 11 11 11 3 11 11 11 4 11 11 11 11 11 8 11 11 11 11 11 11 10 11 11 11 11
are there any united airlines flights between boston and dallas .	O O O B-airline_name I-airline_name O O B-city_name O B-city_name O	ROOT ( atis_flight ( airline_name ( $airline_name ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	10 10 10 10 10 10 3 10 10 10 10 10 7 10 10 10 10 10 10 9 10 10 10 10
show nonstop flights from new york to miami on a tuesday which cost less than 466 dollars one way .	O B-flight_stop O O B-city_name I-city_name O B-city_name O O B-day_name O O B-cost_relative O B-fare_amount I-fare_amount B-round_trip I-round_trip O	ROOT ( atis_flight ( flight_stop ( $flight_stop ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) arrive_date ( day_name ( $day_name ) ) cost_relative ( $cost_relative ) fare_amount ( $fare_amount ) round_trip ( $round_trip ) ) )	19 19 19 19 19 19 1 19 19 19 19 19 4 19 19 19 19 19 19 7 19 19 19 19 19 19 10 19 19 19 19 13 19 19 19 15 19 19 19 17 19 19 19
what does ea mean .	O O B-airline_code O O	ROOT ( atis_abbreviation ( airline_code ( $airline_code ) ) )	4 4 4 4 4 4 2 4 4 4
show flights first class on american from philadelphia to dallas fort worth .	O O B-class_type I-class_type O B-airline_name O B-city_name O B-city_name I-city_name I-city_name O	ROOT ( atis_flight ( class_type ( $class_type ) airline_name ( $airline_name ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	12 12 12 12 12 12 2 12 12 12 5 12 12 12 12 12 7 12 12 12 12 12 12 9 12 12 12 12
i'd like to know the ground travel available in fort worth .	O O O O O O O O O B-city_name I-city_name O	ROOT ( atis_ground_service ( city_name ( $city_name ) ) )	11 11 11 11 11 11 9 11 11 11
give me the list of flights for continental airlines between boston and denver .	O O O O O O O B-airline_name I-airline_name O B-city_name O B-city_name O	ROOT ( atis_flight ( airline_name ( $airline_name ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	13 13 13 13 13 13 7 13 13 13 13 13 10 13 13 13 13 13 13 12 13 13 13 13
what does restriction ap 57 mean .	O O O B-restriction_code I-restriction_code O O	ROOT ( atis_abbreviation ( restriction_code ( $restriction_code ) ) )	6 6 6 6 6 6 3 6 6 6
now i need a one way flight from pittsburgh to denver .	O O O O B-round_trip I-round_trip O O B-city_name O B-city_name O	ROOT ( atis_flight ( round_trip ( $round_trip ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	11 11 11 11 11 11 4 11 11 11 11 11 8 11 11 11 11 11 11 10 11 11 11 11
define airline ua .	O O B-airline_code O	ROOT ( atis_abbreviation ( airline_code ( $airline_code ) ) )	3 3 3 3 3 3 2 3 3 3
i would like a flight from denver to pittsburgh .	O O O O O O B-city_name O B-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	9 9 9 9 9 9 9 9 6 9 9 9 9 9 9 8 9 9 9 9
what's the first flight from dallas to houston .	O O B-flight_mod O O B-city_name O B-city_name O	ROOT ( atis_flight ( flight_mod ( $flight_mod ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	8 8 8 8 8 8 2 8 8 8 8 8 5 8 8 8 8 8 8 7 8 8 8 8
show me the cheapest flights from san francisco to philadelphia .	O O O B-cost_relative O O B-city_name I-city_name O B-city_name O	ROOT ( atis_flight ( cost_relative ( $cost_relative ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	10 10 10 10 10 10 3 10 10 10 10 10 6 10 10 10 10 10 10 9 10 10 10 10
flights from kansas city to cleveland on wednesday before 5 pm .	O O B-city_name I-city_name O B-city_name O B-day_name B-time_relative B-time I-time O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_date ( day_name ( $day_name ) ) depart_time ( time_relative ( $time_relative ) time ( $time ) ) ) )	11 11 11 11 11 11 11 11 2 11 11 11 11 11 11 5 11 11 11 11 11 11 7 11 11 11 11 11 11 8 11 11 11 9 11 11 11 11
how many stops on continental 1765 from boston to san francisco .	O O O O B-airline_name B-flight_number O B-city_name O B-city_name I-city_name O	ROOT ( atis_quantity ( airline_name ( $airline_name ) flight_number ( $flight_number ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	11 11 11 11 11 11 4 11 11 11 5 11 11 11 11 11 7 11 11 11 11 11 11 9 11 11 11 11
i'd like to book the cheapest flight from atlanta to denver on august first .	O O O O O B-cost_relative O O B-city_name O B-city_name O B-month_name B-day_number O	ROOT ( atis_flight ( cost_relative ( $cost_relative ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_date ( month_name ( $month_name ) day_number ( $day_number ) ) ) )	14 14 14 14 14 14 5 14 14 14 14 14 8 14 14 14 14 14 14 10 14 14 14 14 14 14 12 14 14 14 13 14 14 14 14
list all flights from boston to san francisco on united airlines .	O O O O B-city_name O B-city_name I-city_name O B-airline_name I-airline_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) airline_name ( $airline_name ) ) )	11 11 11 11 11 11 11 11 4 11 11 11 11 11 11 6 11 11 11 11 9 11 11 11
yes i'd like a flight from long beach to st. louis by way of dallas .	O O O O O O B-city_name I-city_name O B-city_name I-city_name O O O B-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) stoploc ( city_name ( $city_name ) ) ) )	15 15 15 15 15 15 15 15 6 15 15 15 15 15 15 9 15 15 15 15 15 15 14 15 15 15 15
what is the lowest fare from denver to pittsburgh .	O O O B-cost_relative O O B-city_name O B-city_name O	ROOT ( atis_airfare ( cost_relative ( $cost_relative ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	9 9 9 9 9 9 3 9 9 9 9 9 6 9 9 9 9 9 9 8 9 9 9 9
flights from newark new jersey to minneapolis .	O O B-city_name B-state_name I-state_name O B-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) state_name ( $state_name ) ) toloc ( city_name ( $city_name ) ) ) )	7 7 7 7 7 7 7 7 2 7 7 7 3 7 7 7 7 7 7 6 7 7 7 7
show me the flights from baltimore to oakland .	O O O O O B-city_name O B-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	8 8 8 8 8 8 8 8 5 8 8 8 8 8 8 7 8 8 8 8
i'm requesting flight information on a flight from san francisco to pittsburgh on friday .	O O O O O O O O B-city_name I-city_name O B-city_name O B-day_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_date ( day_name ( $day_name ) ) ) )	14 14 14 14 14 14 14 14 8 14 14 14 14 14 14 11 14 14 14 14 14 14 13 14 14 14 14
how many different flight classes are there .	O O O O O O O O	ROOT ( atis_quantity )	7 7 7 7
what kind of ground transportation can you offer me in seattle .	O O O O O O O O O O B-city_name O	ROOT ( atis_ground_service ( city_name ( $city_name ) ) )	11 11 11 11 11 11 10 11 11 11
show me the flights from tacoma to miami after 6 pm .	O O O O O B-city_name O B-city_name B-time_relative B-time I-time O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_time ( time_relative ( $time_relative ) time ( $time ) ) ) )	11 11 11 11 11 11 11 11 5 11 11 11 11 11 11 7 11 11 11 11 11 11 8 11 11 11 9 11 11 11 11
i need to fly from boston to denver this monday .	O O O O O B-city_name O B-city_name O B-day_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_date ( day_name ( $day_name ) ) ) )	10 10 10 10 10 10 10 10 5 10 10 10 10 10 10 7 10 10 10 10 10 10 9 10 10 10 10
which airline has the most arrivals in atlanta .	O O O O B-mod O O B-city_name O	ROOT ( atis_airline ( mod ( $mod ) toloc ( city_name ( $city_name ) ) ) )	8 8 8 8 8 8 4 8 8 8 8 8 7 8 8 8 8
show me the fares for a first class ticket from baltimore to dallas .	O O O O O O B-class_type I-class_type O O B-city_name O B-city_name O	ROOT ( atis_airfare ( class_type ( $class_type ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	13 13 13 13 13 13 6 13 13 13 13 13 10 13 13 13 13 13 13 12 13 13 13 13
how many cities are served by delta airlines with first class flights .	O O O O O O B-airline_name I-airline_name O B-class_type I-class_type O O	ROOT ( atis_quantity ( airline_name ( $airline_name ) class_type ( $class_type ) ) )	12 12 12 12 12 12 6 12 12 12 9 12 12 12
give me the first flight from boston to atlanta .	O O O B-flight_mod O O B-city_name O B-city_name O	ROOT ( atis_flight ( flight_mod ( $flight_mod ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	9 9 9 9 9 9 3 9 9 9 9 9 6 9 9 9 9 9 9 8 9 9 9 9
what is the first flight from boston to atlanta .	O O O B-flight_mod O O B-city_name O B-city_name O	ROOT ( atis_flight ( flight_mod ( $flight_mod ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	9 9 9 9 9 9 3 9 9 9 9 9 6 9 9 9 9 9 9 8 9 9 9 9
show me the evening flights from philadelphia to baltimore .	O O O B-period_of_day O O B-city_name O B-city_name O	ROOT ( atis_flight ( depart_time ( period_of_day ( $period_of_day ) ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	9 9 9 9 9 9 9 9 3 9 9 9 9 9 9 6 9 9 9 9 9 9 8 9 9 9 9
what are all the flights available between pittsburgh and dallas fort worth .	O O O O O O O B-city_name O B-city_name I-city_name I-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	12 12 12 12 12 12 12 12 7 12 12 12 12 12 12 9 12 12 12 12
